Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-2.5,1.7,0,0,0,0,0,0,0,0,0,0,23.088358,-2.5,-5.831939,0.831939,Brexanolone dose 90 ug/kg/hour
1,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-3.5,1.1,0,0,0,0,0,0,0,0,0,0,31.484721,-3.5,-5.65596,-1.34404,
1,4,Depression severity according to HAMD (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,NCT03228394,2017,0.23,2.42,0,0,0,30,0,0,0,28,0,5.844673716,15.696952,0.23,-4.513113,4.973113,
1,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-12.9,3.9,0,0,0,0,0,0,0,0,0,0,11.369997,-12.9,-20.54386,-5.25614,
1,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-1.6,1.8,0,0,0,0,0,0,0,0,0,3.24,27.842025,-1.6,-5.127935,1.927935,Brexanolone dose 90 ug/kg/hour
1,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-4.1,1.8,0,0,0,0,0,0,0,0,0,3.24,27.842025,-4.1,-7.627935,-0.572065,Brexanolone dose 60 ug/kg/hour
1,4,Depression severity according to HAMD (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,-3.2,1.4,0,0,0,0,0,0,0,0,0,0,32.945954,-3.2,-5.94395,-0.45605,
1,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Kanes 2017,2017,-11.9,4.1,0,0,0,0,0,0,0,0,0,0,15.350735,-11.9,-19.935852,-3.864148,
1,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-3.8,1.9,0,0,0,0,0,0,0,0,0,3.61,27.08675,-3.8,-7.523932,-0.076068,Brexanolone dose 90 ug/kg/hour
1,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,-5.6,1.9,0,0,0,0,0,0,0,0,0,3.61,27.08675,-5.6,-9.323932,-1.876068,Brexanolone dose 60 ug/kg/hour
1,4,Depression severity according to HAMD (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0.5,1.3,0,0,0,0,0,0,0,0,0,1.69,30.475764,0.5,-2.047953,3.047953,
1,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,1,10,0,0,0,11,0,0,6.962061,3.272727,0.14828,72.233205,
1,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,21,92,0,0,4,46,0,0,65.478231,2.625,0.957057,7.199804,
1,5,Treatment acceptability (measured by dropouts),,,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,6,54,0,0,2,54,0,0,27.559708,3,0.633431,14.208326,
2,1,Depression response (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.238396323,0,0,30,77,0,0,20,76,0,0.056832807,63.93607,1.480519,0.926525,2.365764,
2,1,Depression response (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.318078801,0,0,26,98,0,0,12,98,0,0.101174123,36.06393,2.166667,1.160803,4.044134,
2,1,Depression response (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.155597773,0,0,49,77,0,0,33,76,0,0.024210667,60.340258,1.465565,1.077931,1.992596,
2,1,Depression response (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.205457696,0,0,47,98,0,0,24,98,0,0.042212865,39.659742,1.958333,1.307177,2.933856,
2,1,Depression response (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.14406148,0,0,53,77,0,0,35,76,0,0.02075371,55.935509,1.49462,1.122841,1.989497,
2,1,Depression response (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.164411648,0,0,53,98,0,0,35,98,0,0.02703119,44.064491,1.514286,1.097136,2.090043,
2,1,Depression response (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.128734321,0,0,53,77,0,0,41,76,0,0.016572525,62.202796,1.275895,0.987331,1.648797,
2,1,Depression response (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.162231791,0,0,50,98,0,0,35,98,0,0.026319154,37.797204,1.428571,1.028144,1.984951,
2,1,Depression response (early phase),Day 28,5,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.165638083,0,0,48,98,0,0,35,98,0,0.027435974,100,1.371429,0.982262,1.914781,
2,2,Depression response (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.127840045,0,0,55,77,0,0,39,76,0,0.016343077,53.294774,1.391941,1.072622,1.806323,
2,2,Depression response (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.137844522,0,0,52,98,0,0,46,98,0,0.019001112,46.705226,1.130435,0.853471,1.497278,
2,3,Depression remission (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.543072781,0,0,14,77,0,0,4,76,0,0.294928045,50.775842,3.454545,1.190825,10.021527,
2,3,Depression remission (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.551705766,0,0,8,98,0,0,5,98,0,0.304379252,49.224158,1.6,0.542429,4.719508,
2,3,Depression remission (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.294269794,0,0,24,77,0,0,14,76,0,0.086594712,59.796363,1.692022,0.949313,3.015802,
2,3,Depression remission (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.359168794,0,0,17,98,0,0,11,98,0,0.129002223,40.203637,1.545455,0.763747,3.127252,
2,3,Depression remission (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.249881805,0,0,33,77,0,0,17,76,0,0.062440917,57.798455,1.915966,1.171572,3.133334,
2,3,Depression remission (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.292149746,0,0,25,98,0,0,15,98,0,0.085351474,42.201545,1.666667,0.937244,2.963773,
2,3,Depression remission (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.230632758,0,0,31,77,0,0,21,76,0,0.053191469,59.339242,1.457019,0.925028,2.294962,
2,3,Depression remission (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.276715115,0,0,25,98,0,0,17,98,0,0.076571255,40.660758,1.470588,0.849437,2.545956,
2,3,Depression remission (early phase),Day 28,5,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.257861883,0,0,26,98,0,0,20,98,0,0.066492751,100,1.3,0.779633,2.167687,
2,4,Depression remission (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.21396333,0,0,39,77,0,0,21,76,0,0.045780307,49.735261,1.833024,1.19786,2.804983,
2,4,Depression remission (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0.212269262,0,0,37,98,0,0,25,98,0,0.04505824,50.264739,1.48,0.969338,2.259686,
2,5,Adverse events (mother),Any adverse events,1,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.144591639,0,0,47,77,0,0,38,76,0,0.020906742,39.846701,1.220779,0.916176,1.626654,
2,5,Adverse events (mother),Any adverse events,1,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0,0,0,65,98,0,0,52,98,0,0,60.153299,1.25,0.989582,1.578949,
2,5,Adverse events (mother),Severe adverse events,2,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0.79998814,0,0,3,77,0,0,3,76,0,0.639981024,67.210691,0.987013,0.205629,4.737635,
2,5,Adverse events (mother),Severe adverse events,2,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0,0,0,3,98,0,0,1,98,0,0,32.789309,3,0.317533,28.343473,
2,5,Adverse events (mother),Serious adverse events,3,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,1.404747079,0,0,1,77,0,0,1,76,0,1.973314357,54.662095,0.987013,0.062869,15.495642,
2,5,Adverse events (mother),Serious adverse events,3,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0,0,0,2,98,0,0,0,98,0,0,45.337905,5,0.24314,102.821528,
2,5,Adverse events (mother),Deaths,4,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,0,0,0,0,77,0,0,0,76,0,0,,,,,
2,5,Adverse events (mother),Deaths,4,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,0,0,0,0,98,0,0,0,98,0,0,,,,,
2,6,Depression severity (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,-2.7,1.19,0,0,0,0,0,0,0,0,0,0,42.352941,-2.7,-5.032357,-0.367643,
2,6,Depression severity (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-3.4,1.02,0,0,0,0,0,0,0,0,0,1.028319712,57.647059,-3.4,-5.399163,-1.400837,
2,6,Depression severity (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,-3.4,1.31,0,0,0,0,0,0,0,0,0,0,40.017476,-3.4,-5.967553,-0.832447,
2,6,Depression severity (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-3.7,1.07,0,0,0,0,0,0,0,0,0,0,59.982524,-3.7,-5.797161,-1.602839,
2,6,Depression severity (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,-4.2,1.37,0,0,0,0,0,0,0,0,0,0,42.174502,-4.2,-6.885151,-1.514849,
2,6,Depression severity (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-4,1.17,0,0,0,0,0,0,0,0,0,1.3456,57.825498,-4,-6.293158,-1.706842,
2,6,Depression severity (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,-3.1,1.44,0,0,0,0,0,0,0,0,0,0,41.785514,-3.1,-5.922348,-0.277652,
2,6,Depression severity (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-2.5,1.22,0,0,0,0,0,0,0,0,0,0,58.214486,-2.5,-4.891156,-0.108844,
2,6,Depression severity (early phase),Day 28,5,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-2.9,1.25,0,0,0,0,0,0,0,0,0,0,100,-2.9,-5.349955,-0.450045,
2,7,Depression severity (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,-4.1,1.34,0,0,0,0,0,0,0,0,0,1.7956,47.711124,-4.1,-6.726352,-1.473648,
2,7,Depression severity (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,-3.5,1.28,0,0,0,0,0,0,0,0,0,1.6384,52.288876,-3.5,-6.008754,-0.991246,
2,8,Treatment acceptability,,,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,0,1.482030599,0,0,4,77,0,0,7,76,0,2.196414696,28.071079,0.564007,0.172117,1.848183,
2,8,Treatment acceptability,,,SUBGROUP_AND_OVERALL,Deligiannidis 2023,2023,0,1.431350236,0,0,14,98,0,0,12,98,0,2.048763497,71.928921,1.166667,0.568781,2.393033,
2,9, Barkin Index of Maternal Functioning (early phase),Day 3,1,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,2.2,1.73,0,0,0,0,0,0,0,0,0,2.9929,100,2.2,-1.190738,5.590738,
2,9, Barkin Index of Maternal Functioning (early phase),Day 8,2,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,1.1,2.19,0,0,0,0,0,0,0,0,0,1.7161,100,1.1,-3.192321,5.392321,
2,9, Barkin Index of Maternal Functioning (early phase),Day 15,3,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,4.7,2.78,0,0,0,0,0,0,0,0,0,1.8769,100,4.7,-0.7487,10.1487,
2,9, Barkin Index of Maternal Functioning (early phase),Day 21,4,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,3.6,2.8,0,0,0,0,0,0,0,0,0,2.0736,100,3.6,-1.887899,9.087899,
2,10, Barkin Index of Maternal Functioning (acute phase),,,SUBGROUP_AND_OVERALL,Deligiannidis 2021,2021,7.2,2.95,0,0,0,0,0,0,0,0,0,0,100,7.2,1.418106,12.981894,
3,1,Depression response (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,1,10,0,0,0,11,0,0,10.948405,3.272727,0.14828,72.233205,
3,1,Depression response (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,1,92,0,0,1,46,0,0,13.870179,0.5,0.031992,7.814425,
3,1,Depression response (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,5,54,0,0,5,54,0,0,75.181416,1,0.307031,3.257004,
3,1,Depression response (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,2,10,0,0,1,11,0,0,7.242224,2.2,0.233623,20.717115,
3,1,Depression response (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,10,92,0,0,3,46,0,0,23.658963,1.666667,0.481964,5.76346,
3,1,Depression response (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,11,54,0,0,12,54,0,0,69.098813,0.916667,0.443523,1.894554,
3,1,Depression response (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,3,10,0,0,1,11,0,0,4.667812,3.3,0.406175,26.81108,
3,1,Depression response (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,20,92,0,0,8,46,0,0,37.45047,1.25,0.596638,2.61884,
3,1,Depression response (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,15,54,0,0,16,54,0,0,57.881718,0.9375,0.517139,1.699555,
3,1,Depression response (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,4,10,0,0,2,11,0,0,7.059732,2.2,0.508111,9.525469,
3,1,Depression response (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,23,92,0,0,13,46,0,0,44.958575,0.884615,0.494931,1.581117,
3,1,Depression response (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,15,54,0,0,19,54,0,0,47.981693,0.789474,0.44999,1.385073,
3,1,Depression response (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,7,10,0,0,3,11,0,0,9.138933,2.566667,0.901007,7.311576,
3,1,Depression response (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,40,92,0,0,16,46,0,0,40.979912,1.25,0.789738,1.978505,
3,1,Depression response (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,26,54,0,0,24,54,0,0,49.881155,1.083333,0.721217,1.627264,
3,1,Depression response (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,8,10,0,0,4,11,0,0,11.302112,2.2,0.948872,5.100792,
3,1,Depression response (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,51,92,0,0,18,46,0,0,40.303625,1.416667,0.94553,2.122561,
3,1,Depression response (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,30,54,0,0,27,54,0,0,48.394263,1.111111,0.776873,1.58915,
3,1,Depression response (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,8,10,0,0,4,11,0,0,11.844045,2.2,0.948872,5.100792,
3,1,Depression response (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,57,92,0,0,28,46,0,0,47.896977,1.017857,0.768015,1.348975,
3,1,Depression response (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,34,54,0,0,26,54,0,0,40.258979,1.307692,0.926899,1.844925,
3,1,Depression response (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,7,10,0,0,4,11,0,0,5.412088,1.925,0.797834,4.644608,
3,1,Depression response (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,63,92,0,0,24,46,0,0,43.839441,1.3125,0.96316,1.788546,
3,1,Depression response (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,38,54,0,0,31,54,0,0,50.748471,1.225806,0.9194,1.634329,
3,1,Depression response (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,8,10,0,0,3,11,0,0,7.325201,2.933333,1.064581,8.082467,
3,1,Depression response (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,62,92,0,0,24,46,0,0,43.5272,1.291667,0.946371,1.762949,
3,1,Depression response (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,38,54,0,0,33,54,0,0,49.147599,1.151515,0.8753,1.514895,
3,1,Depression response (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0,0,0,8,10,0,0,2,11,0,0,8.366515,4.4,1.209577,16.005591,
3,1,Depression response (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,48,92,0,0,21,46,0,0,44.176464,1.142857,0.788567,1.656323,
3,1,Depression response (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,34,54,0,0,27,54,0,0,47.457021,1.259259,0.899778,1.762362,
3,1,Depression response (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.534117389,0,0,7,10,0,0,3,11,0,0.285281385,15.903437,2.566667,0.901007,7.311576,
3,1,Depression response (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0.166501078,0,0,61,92,0,0,22,46,0,0.027722609,40.127171,1.386364,0.991576,1.938333,
3,1,Depression response (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0.120624477,0,0,36,54,0,0,42,54,0,0.014550265,43.969391,0.857143,0.676671,1.085748,
3,2,Depression remission (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,1.578741348,0,0,0,10,0,0,0,11,0,2.492424242,,,,,
3,2,Depression remission (early phase),2 hours post-infusion,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,1,54,0,0,1,54,0,0,100,1,0.064183,15.580542,
3,2,Depression remission (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,1.578741348,0,0,1,10,0,0,0,11,0,2.492424242,24.885435,3.272727,0.14828,72.233205,
3,2,Depression remission (early phase),4 hours post-infusion,2,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,2,54,0,0,4,54,0,0,75.114565,0.5,0.095552,2.616376,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,1.144155107,0,0,2,10,0,0,0,11,0,1.309090909,25.937599,5.454545,0.29299,101.546242,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,0,92,0,0,2,46,0,0,24.987188,0.101075,0.004952,2.062965,
3,2,Depression remission (early phase),8 hours post-infusion,3,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,6,54,0,0,3,54,0,0,49.075213,2,0.527061,7.589257,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.801513719,0,0,3,10,0,0,0,11,0,0.642424242,14.945467,7.636364,0.442602,131.752673,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,2,92,0,0,2,46,0,0,28.680295,0.5,0.072738,3.43699,
3,2,Depression remission (early phase),12 hours post-infusion,4,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,7,54,0,0,4,54,0,0,56.374238,1.75,0.543614,5.633592,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.555959449,0,0,6,10,0,0,1,11,0,0.309090909,13.976321,6.6,0.952189,45.747207,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,13,92,0,0,3,46,0,0,29.270264,2.166667,0.649685,7.225724,
3,2,Depression remission (early phase),24 hours post-infusion,5,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,15,54,0,0,12,54,0,0,56.753415,1.25,0.646877,2.415453,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.509009734,0,0,5,10,0,0,1,11,0,0.259090909,6.044247,5.5,0.767893,39.393501,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,18,92,0,0,6,46,0,0,32.166455,1.5,0.638908,3.521631,
3,2,Depression remission (early phase),36 hours post-infusion,6,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,17,54,0,0,13,54,0,0,61.789298,1.307692,0.706439,2.420676,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.449386306,0,0,7,10,0,0,2,11,0,0.201948052,11.024695,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,19,92,0,0,7,46,0,0,30.590548,1.357143,0.61531,2.993346,
3,2,Depression remission (early phase),48 hours post-infusion,7,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,22,54,0,0,13,54,0,0,58.384757,1.692308,0.95459,3.000142,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.449386306,0,0,7,10,0,0,1,11,0,0.201948052,8.677645,7.7,1.137606,52.118218,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,31,92,0,0,7,46,0,0,35.422286,2.214286,1.056586,4.640476,
3,2,Depression remission (early phase),60 hours post-infusion,8,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0.212652363,0,0,30,54,0,0,20,54,0,0.045221027,55.90007,1.5,0.983879,2.286866,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.534117389,0,0,7,10,0,0,2,11,0,0.285281385,7.602903,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0.354576702,0,0,31,92,0,0,8,46,0,0.125724638,27.566261,1.9375,0.969882,3.870477,
3,2,Depression remission (early phase),72 hours post-infusion,9,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,29,54,0,0,18,54,0,0,64.830836,1.611111,1.026034,2.529817,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.672270817,0,0,7,10,0,0,0,11,0,0.451948052,8.959916,16.363636,1.053111,254.264415,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0,0,0,20,92,0,0,13,46,0,0,43.708141,0.769231,0.421354,1.40432,
3,2,Depression remission (early phase),7 days post-infusion,10,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0,0,0,28,54,0,0,17,54,0,0,47.331943,1.647059,1.02943,2.635248,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.534117389,0,0,7,10,0,0,2,11,0,0.285281385,18.014955,3.85,1.030915,14.378007,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0.273963067,0,0,31,92,0,0,13,46,0,0.075055762,38.435902,1.192308,0.69318,2.050834,
3,2,Depression remission (early phase),30 days post-infusion,11,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0.173927421,0,0,23,54,0,0,32,54,0,0.030250748,43.549142,0.71875,0.491274,1.051555,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Kanes 2017,2017,0,0.429058165,0,0,4,10,0,0,8,11,0,0.184090909,9.931727,0.55,0.237218,1.275198,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 1,2018,0,0.188995794,0,0,41,92,0,0,22,46,0,0.03571941,49.101303,0.931818,0.638378,1.360143,
3,3,Adverse events (mother),Any adverse event,1,SUBGROUP_AND_OVERALL,Meltzer-Brody 2018 Study 2,2018,0,0.210428666,0,0,25,54,0,0,24,54,0,0.044280224,40.96697,1.041667,0.688504,1.575982,
